Entity,Year,nox,so2,co,oc,nmvoc,bc,nh3,nox_per_capita,so2_per_capita,co_per_capita,oc_per_capita,nmvoc_per_capita,bc_per_capita,nh3_per_capita
Yemen,1863,521.045317220379,136.328583427529,31763.5911958804,1888.70207042607,7429.79658809846,327.916807084396,10072.022461788,0.186944084261889,0.0489128706185083,11.3963512821887,0.677641017642998,2.66571154851529,0.117652160356231,3.61370681887878
Yemen,1864,525.269422479559,136.570937105378,31830.5252284254,1892.01859573799,7443.06174597151,328.50345512142,10119.3910280143,0.188204728531054,0.0489335473247532,11.4049192723564,0.677912764283231,2.66685886402411,0.117703222283125,3.62579118414441
Yemen,1865,529.484644691222,136.813152423352,31897.4694020291,1895.33305858725,7456.31959443794,329.089783496499,10166.7045434875,0.189458449677275,0.0489540310818738,11.4134473249191,0.678181825483223,2.66799569132797,0.117753821212769,3.63781669676054
Yemen,1866,533.734351591858,137.055229381452,31964.4237166912,1898.7543914733,7469.57013349772,329.688023604302,10214.2909036805,0.19072083389769,0.048974340062073,11.4219396374326,0.678487378278413,2.66912302059835,0.117808371524822,3.64990200277237
Yemen,1867,537.996881238271,137.297167979678,32031.3881724121,1902.17404673493,7482.81336315084,330.285987210951,10261.986326628,0.191984042121925,0.0489944574027328,11.4303922393791,0.678790296090686,2.67023993260923,0.117862465550066,3.66198705585697
Yemen,1868,542.250396286903,137.53896821803,32098.3627691915,1905.59202416699,7496.04928339733,330.883674268143,10309.6257041952,0.193240351010071,0.0490144012397415,11.4388093228526,0.679090829907273,2.67134741556938,0.117916146851919,3.6740142626047
Yemen,1869,546.538527574771,137.780630096507,32165.3475070295,1909.00832356437,7509.27789423717,331.481084727575,10357.5389211095,0.194505033846391,0.0490341023883844,11.4471747001949,0.679388020887752,2.67244169859688,0.117969248920982,3.68609595988657
Yemen,1870,550.839481608413,138.02215361511,32232.3423859262,1912.4229447219,7522.49919567035,332.078218540945,10405.5612007783,0.195770161267231,0.0490535267965583,11.4554803669632,0.679681396849314,2.67352092549516,0.11802168974393,3.69817063294777
Yemen,1871,556.439405093803,138.580963154213,32373.5053191242,1920.11740604172,7553.0185918752,333.459506383972,10477.8762590715,0.197492339051523,0.049185370969054,11.4900548563647,0.681491055991615,2.68072910536883,0.118351966614649,3.71882413745952
Yemen,1872,562.04492475693,139.139445042959,32514.6835691313,1927.80693772494,7583.52067378281,334.840302552753,10550.2593579557,0.199211273165561,0.0493166022387711,11.5245084957991,0.683292131225409,2.68790401257511,0.118680838560233,3.73943524146967
Yemen,1873,567.700175120665,139.69759928135,32655.8771359478,1935.49154011458,7614.00544139322,336.220606786234,10623.0441904345,0.200942512874604,0.0494472044793318,11.5588373923382,0.685084399763478,2.69504476744131,0.119008266279802,3.76012072490582
Yemen,1874,573.383136329474,140.255425869384,32797.0860195735,1943.17121355359,7644.47289470638,337.60041882336,10696.0642684334,0.202678494638255,0.049577249100887,11.5930581173369,0.686868851617443,2.70215526134997,0.119334421159267,3.78082658370062
Yemen,1875,579.07140928062,140.812924807062,32938.3102200086,1950.84595838497,7674.92303372236,338.979738403078,10769.1502364595,0.204411355285119,0.0497067552294303,11.6271750339703,0.688645752345753,2.70923653609687,0.119659348796461,3.80149418504095
Yemen,1876,584.809697367777,141.370096094384,33079.5497372529,1958.584106898,7705.3558584411,340.265107589798,10842.640088644,0.206156786322731,0.0498357069387402,11.6611843092374,0.69043897021246,2.71628772299625,0.11995006477185,3.82224139919337
Yemen,1877,590.575696300013,141.92693973135,33220.8045713066,1966.31786579569,7735.77136886264,341.549247554857,10916.3651863487,0.207906948588267,0.0499641233916032,11.6950903183778,0.69222480707113,2.72330986586973,0.120239390643118,3.84300977806576
Yemen,1878,596.34672253917,142.48345571796,33362.0747221695,1974.04723494591,7766.16956498694,342.832158687015,10990.1540235168,0.209653767052298,0.0500919886114365,11.7288892146526,0.694003041357201,2.73030209327506,0.120527288603792,3.86373749436331
Yemen,1879,602.168048349753,143.039644054214,33503.3601898419,1981.77221421653,7796.55044681405,344.113841375034,11064.3488954071,0.211413140592547,0.0502193041653667,11.7625812554302,0.69577369456045,2.73726448998141,0.120813763077988,3.88454477948499
Yemen,1880,608.017085005411,143.595504740112,33644.6609743234,1989.4928034754,7826.91401434392,345.394296007673,11138.7790128175,0.213177163829554,0.0503460892696756,11.7961708336688,0.697537032697723,2.74419810275689,0.121098860939353,3.90537268941293
Yemen,1881,613.442974806845,144.047225838064,33761.6547223531,1995.77976521638,7851.60746863727,346.440179679131,11205.4138917957,0.214787874126052,0.0504359796788856,11.8211379746835,0.698792407117538,2.74912281323597,0.121300842557628,3.92340792439454
Yemen,1882,618.914777159718,144.498648408078,33878.6551898035,2002.06276914143,7876.28514351913,347.48509048731,11272.4168915178,0.216409897329161,0.0505254339049735,11.8460191319417,0.700041773610172,2.75402385295497,0.121501724519929,3.94151613787586
Yemen,1883,624.409618902268,144.949772450155,33995.6623766746,2008.34181507373,7900.94703898944,348.529028684964,11339.6150722176,0.21803526812871,0.0506144709252336,11.8708186695495,0.701285394855903,2.75890225577456,0.121701552826109,3.95963793301895
Yemen,1884,629.904311380851,145.400597964293,34112.6762829661,2014.61690283648,7925.59315504823,349.571994524851,11406.8331087535,0.219655803344315,0.0507030743805787,11.8955326670705,0.702523043942186,2.76375712945349,0.121900288498906,3.97771065358348
Yemen,1885,635.445153029787,145.851124950494,34229.6969086784,2020.88803225288,7950.2234916955,350.613988259726,11474.4210550652,0.221287637130008,0.0507912455688137,11.9201613427724,0.703754738594391,2.76858854417969,0.122097935025222,3.99585630735177
Yemen,1886,641.009034068402,146.301353408758,34346.7242538116,2027.2130511804,7974.83804893127,351.772257661821,11542.2041823548,0.222922755769272,0.0508790034793398,11.9447090686243,0.705000859398722,2.77339753450603,0.122335313409613,4.01401513431334
Yemen,1887,646.595954496694,146.751283339083,34463.7583183652,2033.53446721547,7999.43682675548,352.930276622041,11610.1824906223,0.224561139113716,0.0509663494240012,11.9691760709144,0.70624137563676,2.77818417141613,0.122571792159843,4.03218700531723
Yemen,1888,652.46710990792,147.200914741471,34580.7991023394,2039.85227982718,8024.01982516817,354.088044675412,11678.9968754856,0.22629319987012,0.0510532492976653,11.993554255997,0.707475813960334,2.78294659529251,0.122807288595223,4.05059126214002
Yemen,1889,658.386640717561,147.65024761592,34697.8466057342,2046.16648848461,8048.58704416934,355.245561356962,11748.1890495008,0.228037013374088,0.0511397397942084,12.0178521572982,0.708704682087166,2.78768680578546,0.123041890306208,4.06907093449303
Yemen,1890,664.331121654365,148.099281962433,34814.90082855,2052.47709265684,8073.13848375902,356.402826201715,11817.5818984975,0.229784342694464,0.0512258044971815,12.0420658344883,0.709927751777032,2.79240390748562,0.123275557148772,4.08756296411634
Yemen,1891,670.351459609814,148.560756149312,34934.9707807498,2058.76777388923,8098.37501112682,357.427785340823,11888.2724155962,0.231552828751733,0.0513158624997883,12.0672390440534,0.711139649139327,2.7973410294508,0.123462720314368,4.10644754679101
Yemen,1892,676.421255226286,149.021892102566,35055.0408605788,2065.05311705024,8123.59365614964,358.45139920438,11959.3488445249,0.233333191405953,0.0514054716716625,12.0923233793542,0.712345199831056,2.80225380091055,0.12364870011707,4.1254070765363
Yemen,1893,682.516846615609,149.482689822197,35175.1110680369,2071.33312285566,8148.79441882746,359.473668376941,12030.6322820872,0.235117222114876,0.0514946333699052,12.1173190711831,0.71354442360693,2.80714229522741,0.123833500596112,4.14437952187714
Yemen,1894,688.614245508778,149.943149308203,35295.181403124,2077.60779202124,8173.97729916027,360.494593443068,12101.9413574276,0.236896725866268,0.0515833666945791,12.1422305271631,0.714737586063784,2.81200755300318,0.124017168445386,4.16330376970633
Yemen,1895,694.761346841156,150.403270560586,35415.2518658403,2083.87712526275,8199.14229714809,361.514174987319,12173.638195321,0.238688086177499,0.0516716552643085,12.1670538060089,0.715924461139827,2.81684868063148,0.124199665030428,4.18230291001323
Yemen,1896,700.934243943081,150.863053579344,35535.3224561856,2090.25112042158,8224.28941279092,362.682018642023,12245.5420418384,0.240483043649222,0.0517595004274357,12.1917891373759,0.717142807294484,2.82166575100394,0.124432322252128,4.20131452672319
Yemen,1897,707.108703777318,151.322498364478,35655.3931741601,2096.62045106775,8249.41864608877,363.849431171172,12317.4696754303,0.242273271627897,0.0518469035295804,12.2164367505836,0.718355032725077,2.82645883686578,0.124663989566093,4.22027569523977
Yemen,1898,713.333110825607,151.781604915989,35775.4640197637,2102.98511717716,8274.5299970416,365.016412153086,12389.7869222883,0.244075418926141,0.0519338836834239,12.2410010630162,0.719561402212747,2.83122897955398,0.124894712384888,4.23931314496692
Yemen,1899,719.583313643441,152.240373233875,35895.5349929963,2109.34511872576,8299.62346564944,366.182961166084,12462.3111777704,0.245524118337263,0.0519449002010966,12.2476708593701,0.719715272331581,2.83185795904178,0.124942792565894,4.25218026370584
Yemen,1900,725.834834415434,152.698803318137,36015.606093858,2115.70045568946,8324.6990519123,367.349077788486,12534.8573696043,0.246604286188388,0.051879818394797,12.2363965068871,0.718814771522975,2.82833830796139,0.12480781138446,4.258750624161
Yemen,1901,741.664637500426,149.553386666676,40615.6976765172,2071.64226567533,8995.92512954593,359.666980777199,12762.2660445483,0.250547734034607,0.0505218399960665,13.7207175649927,0.699838241101223,3.03898627868909,0.1215020138273,4.31132438696938
Yemen,1902,757.092653259562,146.380903264499,44973.1916372507,2027.20457991198,9628.54743334292,351.919925137426,12979.5301210134,0.253937785564401,0.0490978776030466,15.0845377312247,0.679948272767576,3.22952812036685,0.118038084375321,4.35348714903801
Yemen,1903,772.113432078998,143.18138639149,49085.0852863859,1982.38785217174,10222.0943147388,344.108002495397,13186.5248399329,0.256765946689984,0.0476149004767397,16.3232212629452,0.659242117054017,3.39935249774242,0.114432949037584,4.38517242856351
Yemen,1904,786.696664230032,139.954869327534,52948.3806915905,1937.19253623863,10776.0948733041,336.231304458824,13382.9376123704,0.259383156815549,0.0461447689668462,17.457704800996,0.638715197681543,3.55300541297854,0.110859421599427,4.41251217044332
Yemen,1905,800.886557140936,136.701385352515,56560.0846728691,1891.61908590846,11290.078955934,328.289922616901,13569.0193926576,0.261808485673169,0.044687455881805,18.489397762665,0.618367138187597,3.69070806374321,0.107317430584576,4.43568990837288
Yemen,1906,815.079481817918,133.420967746319,59917.2088075662,1845.61505075094,11763.5771576589,320.342761820403,13745.6852448992,0.264174576055062,0.0432429332077257,19.4197051799635,0.598180403836847,3.81268094442079,0.103825964441487,4.45509996651928
Yemen,1907,828.821622169766,130.113649788829,63016.7694303665,1799.23649314479,12196.1208216445,312.328093965487,13911.4040050713,0.26633641839234,0.0418111720806601,20.2500275328265,0.578172903079528,3.91914381940642,0.100364594365077,4.47033887438886
Yemen,1908,842.157797945157,126.779464759928,65855.7876382961,1752.4838998172,12587.2420400023,304.245974015401,14066.4316560304,0.268312923583427,0.0403921556305456,20.9817672640861,0.558344386099789,4.01031697366671,0.0969332908580107,4.48158933067526
Yemen,1909,855.057547128654,123.418445939503,68431.2892707144,1705.35775745405,12936.4736505471,296.096456973783,14210.4551213458,0.270080575605202,0.0389832532694142,21.61487499608,0.538658487130674,4.08614632029625,0.0935257536790184,4.48854923469553
Yemen,1910,867.49002540308,120.030626607438,70740.3049443301,1657.85855269999,13243.3492424716,287.879597884666,14343.1585677831,0.271633985795674,0.0375847520641878,22.1506535242308,0.519119198340177,4.14684161739517,0.0901426878843167,4.49122089773422
Yemen,1911,882.677327309317,117.033871851736,73040.6342917614,1615.81599063113,13555.8038632704,280.584503713132,14516.9826273144,0.273977725913836,0.0363266089121982,22.6713729507049,0.501539551217219,4.20763987074897,0.0870917399547607,4.50598396980065
Yemen,1912,897.470878296436,113.982585445631,75079.1412031554,1573.00899185018,13826.1719519406,273.155494240659,14679.8253274976,0.276120926829252,0.0350685218838338,23.099269910474,0.483960773819066,4.25383765222236,0.0840405522476693,4.51647744026444
Yemen,1913,911.833736101399,110.876838312005,76849.810546115,1529.43850301622,14053.5087496828,265.592707669446,14831.2400133496,0.278056414303183,0.0338110061842255,23.4347358671926,0.466390054687148,4.28550523697739,0.0809903747095263,4.52266817349176
Yemen,1914,925.806863653468,107.716701373739,78346.6372481901,1485.10547084926,14236.8710793408,257.89628225675,14971.3693370751,0.279818141817441,0.0325565605575222,23.6796801936861,0.448861927439221,4.30298690484404,0.0779472061785461,4.52498346343111
Yemen,1915,939.353545726298,104.502245553713,79563.6265419994,1440.01084213022,14375.317385123,250.066356314878,15099.7689299992,0.281399272928943,0.0313054185530536,23.8346326176877,0.431379650216713,4.30636992717018,0.0749116146643047,4.52339166401027
Yemen,1916,952.462920918183,101.233541774805,80494.7936800892,1394.11091776634,14467.9076863957,242.032726120817,15216.1901783363,0.282800718213575,0.030057777255644,23.900127727007,0.41393272132173,4.29574169755199,0.0718631951700261,4.51791814295466
Yemen,1917,965.097359876416,97.9106609598974,81134.1640199765,1347.45435761274,14513.7035914646,233.870704440265,15320.1823626594,0.284015557148882,0.0288138296502039,23.876725557402,0.396538231292102,4.27119354295136,0.0688250959788234,4.50852971964442
Yemen,1918,977.299420569146,94.5336740318693,81475.7731241962,1300.04218305177,14511.7683137868,225.580547001427,15411.901330884,0.284924452721739,0.027560596855383,23.7536619575328,0.379017729597633,4.23079923901155,0.0657663481081585,4.49322639477906
Yemen,1919,989.031700677423,91.1026519136022,81513.6667102796,1251.87541539971,14461.1666638649,217.162509387531,15490.8986496827,0.285655939367043,0.0263126182845141,23.543090701166,0.36157147188667,4.17672977001676,0.0627217111159434,4.47414092226153
Yemen,1920,1000.25605554424,87.6176655279751,81241.9005507013,1202.95507590676,14360.9650330342,208.616847036809,15556.7205532321,0.286203666344552,0.0250700777782475,23.2457775881786,0.34420201833717,4.10910868463972,0.0596916221123889,4.4512506912144
Yemen,1921,1008.36938930075,84.1265345370705,80700.2731101307,1153.9912515722,14218.2953020363,200.111535188228,15594.2226964255,0.285834543518454,0.0238466873869186,22.8754719956785,0.327112828014506,4.03034839255319,0.0567240437087925,4.4203717142275
Yemen,1922,1016.83298457149,80.5768503530442,79835.4331415412,1104.20480946237,14023.8174498918,191.462723638079,15620.1372604261,0.285545750025131,0.0226274889955687,22.4192851538834,0.310081395158677,3.93815064293219,0.053766319398194,4.38642714900076
